PERIODO;PROGRAMA;GRUPO_REFERENCIA;PUNTAJE_GLOBAL;PERCENTIL_NACIONALGLOBAL;PERCENTIL_GRUPOREFGLOBAL;PUNTAJE_PRUEBA.CCiudadanas;PERCENTIL_NACIONALPRUEBA.CCiudadanas;PERCENTIL_GRUPOREFPRUEBA.CCiudadanas;PUNTAJE_PRUEBA.LectCritica;PERCENTIL_NACIONALPRUEBA.LectCritica;PERCENTIL_GRUPOREFPRUEBA.LectCritica;PUNTAJE_PRUEBA.RazCuanti;PERCENTIL_NACIONALPRUEBA.RazCuanti;PERCENTIL_GRUPOREFPRUEBA.RazCuanti
20163;DERECHO;DERECHO;198;99;98;206;98;96;203;97;95;197;94;97
20163;INGENIERIA ELECTRICA;INGENIERÍA;175;86;80;200;97;96;181;85;82;192;92;80
20163;DERECHO;DERECHO;147;48;43;186;88;80;179;83;77;110;10;13
20163;DERECHO;DERECHO;175;86;84;182;85;75;160;63;55;172;76;82
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;172;83;89;156;56;63;173;77;84;178;82;88
20163;MÚSICA;BELLAS ARTES Y DISEÑO;188;95;93;192;93;91;192;92;87;199;95;96
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;209;100;99;201;97;92;219;100;98;200;95;98
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;164;73;81;175;79;85;149;49;57;142;41;46
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;144;42;38;152;51;39;148;48;38;122;20;28
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;180;90;83;177;80;69;212;99;97;158;61;70
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;150;52;40;171;74;71;123;20;16;154;57;33
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;142;39;36;143;40;30;115;14;12;134;32;42
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;161;70;62;180;84;74;141;39;32;163;67;75
20163;INGENIERIA MECANICA;INGENIERÍA;165;74;65;152;51;47;158;60;54;170;74;52
20163;PSICOLOGIA;PSICOLOGÍA;150;53;56;128;25;21;142;41;37;138;37;49
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;151;55;63;134;31;35;141;40;47;93;2;2
20163;MEDICINA;MEDICINA;184;93;76;176;79;59;236;100;100;142;42;17
20163;MEDICINA;MEDICINA;160;68;39;177;81;60;138;35;14;134;32;11
20163;ECONOMIA;ECONOMIA;205;100;96;184;88;71;218;100;97;232;100;100
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;121;10;11;93;3;4;128;24;29;103;6;6
20163;INGENIERIA MECANICA;INGENIERÍA;174;85;79;165;67;63;142;40;33;202;96;89
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;162;72;79;151;50;56;147;46;54;180;83;89
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;176;87;81;156;56;52;173;77;73;204;96;90
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;151;54;61;111;12;13;113;12;14;163;67;74
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;144;43;50;107;9;10;162;65;73;163;68;75
20163;INGENIERIA MECANICA;INGENIERÍA;181;91;87;199;96;95;181;85;82;186;88;73
20163;INGENIERIA ELECTRONICA;INGENIERÍA;195;98;96;196;95;94;192;92;91;208;98;93
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;173;84;90;153;52;59;191;91;96;180;83;89
20163;ECONOMIA;ECONOMIA;196;98;89;201;97;90;219;100;97;212;98;92
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;162;70;78;183;86;91;161;63;72;135;33;37
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;198;98;96;194;94;87;196;94;88;154;57;66
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;127;17;19;97;5;5;60;1;1;114;13;14
20163;PSICOLOGIA;PSICOLOGÍA;176;87;90;157;57;55;177;82;81;154;56;71
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;146;46;53;119;17;19;146;45;52;182;85;91
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;150;53;61;155;55;61;158;60;69;137;36;40
20163;INGENIERIA CIVIL;INGENIERÍA;159;67;56;135;31;29;166;70;65;193;92;81
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;193;97;99;209;99;100;216;99;100;193;92;96
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;160;68;76;178;82;87;178;82;89;159;63;70
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;184;93;87;182;86;76;206;98;94;149;50;60
20163;PSICOLOGIA;PSICOLOGÍA;185;93;95;193;93;94;197;94;94;159;62;77
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;146;47;54;123;21;23;116;14;17;152;53;60
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;156;62;70;129;25;28;122;19;23;177;81;87
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;173;84;90;169;72;79;152;53;61;163;67;74
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;160;68;76;177;81;87;141;39;47;135;33;37
20163;PSICOLOGIA;PSICOLOGÍA;181;91;94;171;75;74;185;88;88;180;84;94
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;130;21;24;116;15;17;132;29;35;127;25;27
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;156;63;71;153;52;58;165;68;77;126;23;25
20163;DERECHO;DERECHO;159;66;63;162;64;49;165;68;60;154;56;63
20163;DERECHO;DERECHO;189;96;95;186;89;80;182;86;80;188;89;94
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;129;20;23;120;18;20;86;2;2;142;42;47
20163;MEDICINA;MEDICINA;178;89;67;160;61;37;168;72;45;201;96;88
20163;PSICOLOGIA;PSICOLOGÍA;144;43;45;140;37;33;148;47;44;120;18;24
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;166;76;83;143;40;45;182;85;91;161;65;72
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;174;85;79;157;57;54;201;96;95;179;82;63
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;166;77;85;152;50;62;179;83;88;120;18;32
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;137;30;35;144;42;47;84;2;2;106;8;8
20163;INGENIERIA ELECTRONICA;INGENIERÍA;197;98;97;185;88;86;188;90;88;187;89;74
20163;DERECHO;DERECHO;173;84;82;208;99;97;200;96;94;184;86;91
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;196;98;99;191;92;95;214;99;100;181;85;90
20163;INGENIERIA ELECTRONICA;INGENIERÍA;180;90;85;164;66;63;186;88;86;191;91;79
20163;DERECHO;DERECHO;214;100;100;204;98;95;210;99;97;221;100;100
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;108;3;3;110;11;12;79;1;1;91;2;2
20163;ECONOMIA;ECONOMIA;179;89;66;118;16;8;190;91;75;186;88;65
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;167;78;91;180;84;91;184;87;95;138;36;37
20163;PSICOLOGIA;PSICOLOGÍA;153;57;61;132;29;25;157;59;57;140;39;51
20163;DERECHO;DERECHO;148;49;44;115;15;8;134;31;25;166;70;76
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;182;92;85;174;78;66;192;92;84;176;80;87
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;188;95;90;184;87;77;186;89;79;146;47;56
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;181;91;95;187;90;94;197;95;97;158;61;80
20163;DERECHO;DERECHO;170;81;78;180;84;73;167;71;64;117;15;19
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;144;42;56;142;39;51;143;42;52;121;19;34
20163;MEDICINA;MEDICINA;143;41;16;173;77;55;166;70;42;132;30;11
20163;INGENIERIA ELECTRONICA;INGENIERÍA;203;99;99;179;83;81;188;90;88;217;99;97
20163;MEDICINA;MEDICINA;198;99;93;202;97;92;222;100;99;207;97;92
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;148;50;57;145;43;48;122;19;23;155;58;65
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;144;43;55;138;35;42;123;20;26;149;51;55
20163;MEDICINA;MEDICINA;184;93;76;184;88;71;190;91;75;186;88;70
20163;ECONOMIA;ECONOMIA;179;90;67;220;100;99;165;69;43;154;56;24
20163;DERECHO;DERECHO;201;99;99;206;98;96;235;100;100;206;97;99
20163;MEDICINA;MEDICINA;181;91;71;180;84;65;187;89;71;200;95;87
20163;MEDICINA;MEDICINA;171;82;54;186;89;73;177;81;58;144;44;18
20163;INGENIERIA ELECTRONICA;INGENIERÍA;207;100;100;196;95;94;216;99;99;203;96;89
20163;INGENIERIA CIVIL;INGENIERÍA;165;75;66;155;55;52;156;57;51;196;94;84
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;181;91;84;176;80;69;175;79;67;179;82;88
20163;MEDICINA;MEDICINA;146;45;19;128;24;12;128;25;9;147;48;21
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;189;95;98;188;90;94;206;98;99;205;97;99
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;181;91;98;192;93;97;188;90;97;183;85;91
20163;MEDICINA;MEDICINA;155;61;31;138;35;17;159;61;33;142;42;17
20163;INGENIERIA MECANICA;INGENIERÍA;179;89;84;197;95;94;165;69;63;190;90;77
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;154;60;68;176;79;85;133;30;36;125;22;24
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;156;62;74;151;49;61;174;78;84;112;12;22
20163;PSICOLOGIA;PSICOLOGÍA;178;88;92;166;68;67;167;70;69;174;78;90
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;155;61;54;175;79;67;199;95;90;91;2;2
20163;ECONOMIA;ECONOMIA;200;99;93;209;99;96;208;98;92;184;87;63
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;158;65;73;107;10;11;133;30;36;194;92;96
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;176;87;81;163;65;61;185;88;86;158;61;37
20163;INGENIERIA CIVIL;INGENIERÍA;164;74;64;176;80;77;173;78;74;170;74;51
20163;PSICOLOGIA;PSICOLOGÍA;128;18;17;130;26;22;99;5;4;116;15;20
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;193;97;95;148;46;43;236;100;100;226;100;99
20163;PSICOLOGIA;PSICOLOGÍA;172;83;87;181;84;85;188;90;90;155;57;72
20163;DERECHO;DERECHO;179;89;87;198;96;91;194;93;90;170;74;81
20163;ECONOMIA;ECONOMIA;210;100;98;213;100;97;231;100;100;185;87;64
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;159;66;77;165;68;77;176;81;86;143;42;63
20163;INGENIERIA CIVIL;INGENIERÍA;184;93;90;200;97;96;163;66;60;203;96;89
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;168;79;73;187;90;87;180;84;76;159;62;70
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;151;55;43;144;41;31;150;51;36;140;39;44
20163;INGENIERIA ELECTRONICA;INGENIERÍA;188;95;93;198;96;95;193;93;92;188;89;74
20163;PSICOLOGIA;PSICOLOGÍA;170;80;85;168;71;71;178;82;81;130;28;37
20163;ENFERMERIA;ENFERMERÍA;133;25;29;106;9;9;122;19;20;134;32;34
20163;INGENIERIA CIVIL;INGENIERÍA;181;91;86;184;87;85;185;88;86;210;98;94
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;166;77;68;207;98;96;192;92;85;151;53;62
20163;MEDICINA;MEDICINA;198;98;93;185;88;71;233;100;100;188;89;73
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;168;79;85;180;84;89;130;27;32;145;45;51
20163;INGENIERIA ELECTRONICA;INGENIERÍA;177;88;82;167;69;66;175;80;76;188;89;74
20163;INGENIERIA CIVIL;INGENIERÍA;150;53;41;146;43;40;130;27;22;147;48;25
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;154;59;71;163;65;75;183;86;91;153;55;75
20163;ECONOMIA;ECONOMIA;200;99;93;197;95;87;206;98;91;205;97;87
20163;INGENIERIA CIVIL;INGENIERÍA;185;94;90;183;87;84;168;72;67;189;90;76
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;153;58;72;152;51;61;138;35;45;159;63;69
20163;DERECHO;DERECHO;147;47;41;142;40;25;125;22;17;127;24;29
20163;INGENIERIA MECANICA;INGENIERÍA;173;84;77;124;21;19;176;80;77;213;99;95
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;147;47;60;155;55;65;137;34;43;158;61;67
20163;DERECHO;DERECHO;148;49;43;156;56;41;159;62;54;122;19;24
20163;MEDICINA;MEDICINA;159;67;37;172;76;53;141;39;16;140;39;15
20163;DERECHO;DERECHO;150;52;47;142;39;25;137;34;27;147;48;55
20163;DERECHO;DERECHO;180;90;89;169;73;59;166;70;63;205;97;99
20163;DERECHO;DERECHO;185;94;92;218;100;99;204;97;96;165;70;76
20163;PSICOLOGIA;PSICOLOGÍA;168;79;84;146;43;39;167;70;69;159;62;77
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;140;36;42;100;6;7;149;48;56;158;62;69
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;151;54;48;183;87;77;167;70;59;115;14;21
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;189;96;98;160;61;68;186;88;93;209;98;99
20163;PSICOLOGIA;PSICOLOGÍA;170;81;86;191;92;93;160;63;61;198;94;99
20163;ECONOMIA;ECONOMIA;201;99;94;174;78;57;179;83;62;186;88;66
20163;INGENIERIA ELECTRONICA;INGENIERÍA;150;53;41;132;28;26;141;39;33;171;76;54
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;182;91;98;193;94;98;181;85;94;170;74;81
20163;MEDICINA;MEDICINA;175;86;61;184;87;70;157;58;31;176;80;57
20163;MEDICINA;MEDICINA;168;79;50;154;53;30;171;75;49;156;59;30
20163;ENFERMERIA;ENFERMERÍA;141;37;43;128;25;27;158;61;64;143;43;47
20163;PSICOLOGIA;PSICOLOGÍA;182;92;94;178;82;82;166;69;68;166;70;84
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;206;100;100;202;97;99;211;99;100;188;89;94
20163;INGENIERIA MECANICA;INGENIERÍA;170;81;73;107;10;9;166;70;65;210;98;94
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;174;85;77;187;90;81;204;97;93;136;35;44
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;170;81;93;159;60;70;165;68;82;194;92;97
20163;MEDICINA;MEDICINA;186;94;79;199;96;88;214;99;96;196;94;83
20163;MEDICINA;MEDICINA;184;93;77;196;95;86;215;99;97;160;64;35
20163;ENFERMERIA;ENFERMERÍA;142;39;45;146;43;49;123;20;21;146;46;51
20163;DERECHO;DERECHO;210;100;100;214;100;98;220;100;100;167;71;78
20163;MEDICINA;MEDICINA;153;58;29;156;56;33;180;84;63;150;51;23
20163;PSICOLOGIA;PSICOLOGÍA;203;99;100;217;100;100;202;97;97;198;94;99
20163;DERECHO;DERECHO;189;96;95;179;83;72;186;88;84;179;83;89
20163;MEDICINA;MEDICINA;190;96;85;182;85;67;191;92;77;173;78;53
20163;DERECHO;DERECHO;151;54;49;158;58;43;138;35;28;170;75;81
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;152;57;65;153;52;58;161;64;72;151;53;59
20163;DERECHO;DERECHO;160;68;64;153;52;37;168;72;64;161;65;72
20163;INGENIERIA ELECTRONICA;INGENIERÍA;227;100;100;216;100;100;207;98;98;219;100;98
20163;INGENIERIA MECANICA;INGENIERÍA;203;99;99;202;97;97;199;95;95;207;97;92
20163;INGENIERIA MECANICA;INGENIERÍA;177;87;82;198;96;95;185;88;86;192;92;80
20163;MEDICINA;MEDICINA;163;72;42;156;56;32;152;53;26;167;71;44
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;159;67;55;138;35;32;161;64;58;177;81;62
20163;PSICOLOGIA;PSICOLOGÍA;198;99;99;188;91;91;211;99;99;171;76;88
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;151;55;49;151;50;38;151;51;41;140;39;49
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;197;98;100;192;93;96;189;91;95;197;94;97
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;183;92;91;175;78;72;186;88;82;147;48;54
20163;DERECHO;DERECHO;178;89;87;214;100;98;216;100;99;159;62;69
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;145;44;56;174;78;87;146;45;57;176;80;86
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;144;43;50;154;53;59;136;33;40;114;13;14
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;167;77;69;189;91;83;155;56;46;176;80;87
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;154;59;67;128;25;28;137;34;41;165;69;76
20163;MEDICINA;MEDICINA;212;100;99;176;80;60;193;92;79;209;98;94
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;135;27;32;126;23;26;128;25;29;143;43;48
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;141;37;27;153;52;49;134;31;26;142;41;20
20163;INGENIERIA CIVIL;INGENIERÍA;203;99;99;200;97;96;193;93;92;209;98;93
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;192;97;95;197;95;94;216;100;99;208;98;93
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;188;95;90;190;91;83;188;90;81;175;80;86
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;195;98;99;190;92;95;191;92;96;179;83;89
20163;DISEÑO GRAFICO;BELLAS ARTES Y DISEÑO;153;57;43;140;37;32;137;34;23;147;48;44
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;191;96;94;179;82;80;188;90;88;202;96;89
20163;DERECHO;DERECHO;166;76;73;175;79;67;174;78;71;140;39;45
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;156;62;51;136;33;23;176;80;71;139;37;43
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;143;41;47;146;44;49;127;24;28;134;32;36
20163;DERECHO;DERECHO;161;69;66;196;95;90;170;74;67;128;26;31
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;181;91;98;210;99;100;168;71;84;214;99;100
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;206;100;100;183;86;84;194;93;92;230;100;100
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;189;96;93;153;52;49;202;96;96;227;100;99
20163;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;189;96;93;176;80;77;181;84;81;175;79;58
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;192;97;95;166;68;64;160;62;56;182;85;68
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;186;94;91;157;58;54;207;98;97;178;82;62
20163;INGENIERIA CIVIL;INGENIERÍA;197;98;97;216;100;100;193;93;92;234;100;100
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;195;98;99;191;92;95;186;89;94;185;87;92
20163;MEDICINA;MEDICINA;137;30;11;128;25;12;117;15;5;126;24;8
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;141;37;26;114;14;9;139;37;24;166;70;78
20163;DERECHO;DERECHO;150;53;48;164;67;52;161;64;56;145;45;51
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;195;98;96;192;93;92;186;88;86;207;97;92
20163;ECONOMIA;ECONOMIA;168;78;47;192;93;82;115;14;5;162;66;35
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;176;87;78;192;93;86;213;99;97;146;46;56
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;203;99;98;212;99;98;208;98;95;207;97;99
20163;ENFERMERIA;ENFERMERÍA;143;41;47;143;40;45;141;39;43;152;54;60
20163;INGENIERIA MECANICA;INGENIERÍA;219;100;100;224;100;100;211;99;99;228;100;99
20163;DERECHO;DERECHO;195;98;97;195;94;89;190;91;87;186;88;93
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;206;100;100;207;98;100;218;100;100;209;98;100
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;184;93;99;179;83;91;166;70;83;190;90;95
20163;MEDICINA;MEDICINA;204;99;96;202;97;91;210;98;94;179;83;61
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;177;88;97;187;90;95;179;83;93;160;64;70
20163;DERECHO;DERECHO;150;53;48;197;96;91;189;91;87;109;9;12
20163;ENFERMERIA;ENFERMERÍA;162;70;79;158;58;64;145;44;48;154;57;64
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;162;70;85;151;50;60;157;58;72;146;46;50
20163;MEDICINA;MEDICINA;208;100;98;168;72;48;187;89;71;192;91;77
20163;MEDICINA;MEDICINA;216;100;100;195;95;85;183;87;67;193;92;79
20163;DERECHO;DERECHO;180;90;88;174;78;66;200;96;94;174;79;85
20163;INGENIERIA ELECTRONICA;INGENIERÍA;161;70;59;120;18;17;180;84;81;200;95;87
20163;DERECHO;DERECHO;159;66;62;143;41;26;165;68;61;143;43;49
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;180;90;88;191;92;90;184;87;80;181;84;91
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;161;70;77;170;74;80;158;60;69;113;12;12
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;153;57;65;128;25;28;110;10;12;157;60;67
20163;PSICOLOGIA;PSICOLOGÍA;165;75;80;180;84;85;166;70;69;146;46;60
20163;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;139;34;32;120;18;13;157;58;48;138;36;46
20163;DERECHO;DERECHO;226;100;100;300;100;100;219;100;99;194;92;96
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;161;70;78;170;73;80;144;42;50;172;77;83
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;151;55;68;177;81;88;146;45;55;101;5;10
20163;DERECHO;DERECHO;162;71;68;160;61;46;176;81;74;147;47;54
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;181;91;98;184;87;93;195;94;99;174;78;85
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;170;81;87;169;73;79;160;62;71;169;74;81
20163;DERECHO;DERECHO;174;85;83;178;82;70;194;93;90;125;22;27
20163;DERECHO;DERECHO;166;77;74;172;76;63;175;80;73;168;72;78
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;183;92;99;188;90;95;188;90;97;203;96;99
20163;PSICOLOGIA;PSICOLOGÍA;161;70;74;162;63;61;167;71;70;172;76;89
20163;DERECHO;DERECHO;139;34;29;114;14;8;178;82;76;128;25;31
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;170;81;93;171;74;84;171;75;88;146;47;50
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;179;89;84;137;34;31;158;60;54;204;97;90
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;173;84;90;191;92;95;171;75;83;165;69;76
20163;INGENIERIA MECANICA;INGENIERÍA;186;94;91;180;84;82;184;87;84;206;97;91
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;151;55;43;154;54;44;176;80;71;106;7;9
20163;INGENIERIA CIVIL;INGENIERÍA;189;95;93;164;66;62;186;88;86;195;93;83
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;150;53;67;138;35;42;118;16;21;177;81;88
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;184;93;96;192;93;96;204;97;99;173;77;84
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;183;92;96;175;79;85;168;72;80;182;85;91
20163;MÚSICA;BELLAS ARTES Y DISEÑO;165;75;63;171;74;69;179;83;74;115;14;13
20163;DERECHO;DERECHO;180;90;89;187;89;81;154;55;46;159;63;70
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;175;86;79;173;77;74;153;53;47;200;95;87
20163;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;210;100;99;207;98;96;232;100;100;207;97;99
20163;DERECHO;DERECHO;191;96;95;197;96;91;212;99;98;182;85;90
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;159;67;81;175;79;88;157;59;73;165;69;76
20163;INGENIERIA INDUSTRIAL;INGENIERÍA;183;92;89;174;78;75;195;94;92;187;88;73
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;136;29;37;135;32;39;131;28;36;129;27;26
20163;INGENIERIA ELECTRONICA;INGENIERÍA;181;91;86;176;80;78;196;94;93;187;88;74
20163;DERECHO;DERECHO;126;16;12;91;3;2;85;2;1;193;92;96
20163;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;184;93;96;176;80;86;190;91;95;165;69;76
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;150;52;60;87;2;2;157;59;68;190;90;95
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;159;67;75;140;37;42;156;57;66;167;72;79
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;147;47;35;152;51;41;138;36;22;143;43;48
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;181;91;95;160;61;68;171;75;83;201;95;98
20163;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;169;80;74;172;76;69;184;87;80;139;38;43
20163;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;169;79;87;178;82;88;160;62;71;140;40;60
20163;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;203;99;100;197;95;98;191;91;98;193;92;96
20163;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;163;73;80;168;71;77;191;92;96;153;55;62
